week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-02-12,BEV-004,STR-010,101,131,75,157,False
2024-02-19,BEV-004,STR-010,157,0,92,65,False
2024-02-26,BEV-004,STR-010,65,205,82,188,False
2024-03-04,BEV-004,STR-010,188,0,87,101,False
2024-03-11,BEV-004,STR-010,101,169,97,173,False
2024-03-18,BEV-004,STR-010,173,0,93,80,False
2024-03-25,BEV-004,STR-010,80,190,88,182,False
2024-04-01,BEV-004,STR-010,182,0,96,86,False
2024-04-08,BEV-004,STR-010,86,184,103,167,False
2024-04-15,BEV-004,STR-010,167,0,109,58,False
2024-04-22,BEV-004,STR-010,58,212,97,173,False
2024-04-29,BEV-004,STR-010,173,0,95,78,False
2024-05-06,BEV-004,STR-010,78,192,108,162,False
2024-05-13,BEV-004,STR-010,162,0,90,72,False
2024-05-20,BEV-004,STR-010,72,198,109,161,False
2024-05-27,BEV-004,STR-010,161,0,115,46,False
2024-06-03,BEV-004,STR-010,46,133,103,76,False
2024-06-10,BEV-004,STR-010,76,194,166,104,False
2024-01-01,BEV-004,STR-011,179,0,50,129,False
2024-01-08,BEV-004,STR-011,129,0,57,72,False
2024-01-15,BEV-004,STR-011,72,0,48,24,False
2024-01-22,BEV-004,STR-011,24,155,50,129,False
2024-01-29,BEV-004,STR-011,129,0,50,79,False
2024-02-05,BEV-004,STR-011,79,0,54,25,False
2024-02-12,BEV-004,STR-011,25,154,59,120,False
2024-02-19,BEV-004,STR-011,120,0,52,68,False
2024-02-26,BEV-004,STR-011,68,111,59,120,False
2024-03-04,BEV-004,STR-011,120,0,53,67,False
2024-03-11,BEV-004,STR-011,67,112,66,113,False
2024-03-18,BEV-004,STR-011,113,0,94,19,False
2024-03-25,BEV-004,STR-011,19,160,72,107,False
2024-04-01,BEV-004,STR-011,107,0,69,38,False
2024-04-08,BEV-004,STR-011,38,141,55,124,False
2024-04-15,BEV-004,STR-011,124,0,69,55,False
2024-04-22,BEV-004,STR-011,55,124,67,112,False
2024-04-29,BEV-004,STR-011,112,0,71,41,False
2024-05-06,BEV-004,STR-011,41,138,62,117,False
2024-05-13,BEV-004,STR-011,117,0,73,44,False
2024-05-20,BEV-004,STR-011,44,135,98,81,False
2024-05-27,BEV-004,STR-011,81,0,81,0,True
2024-06-03,BEV-004,STR-011,0,179,64,115,False
2024-06-10,BEV-004,STR-011,115,0,103,12,False
2024-01-01,BEV-004,STR-012,287,0,88,199,False
2024-01-08,BEV-004,STR-012,199,0,90,109,False
2024-01-15,BEV-004,STR-012,109,178,94,193,False
2024-01-22,BEV-004,STR-012,193,0,94,99,False
2024-01-29,BEV-004,STR-012,99,188,98,189,False
2024-02-05,BEV-004,STR-012,189,0,99,90,False
2024-02-12,BEV-004,STR-012,90,197,81,206,False
2024-02-19,BEV-004,STR-012,206,0,87,119,False
2024-02-26,BEV-004,STR-012,119,0,102,17,False
2024-03-04,BEV-004,STR-012,17,270,105,182,False
2024-03-11,BEV-004,STR-012,182,0,87,95,False
2024-03-18,BEV-004,STR-012,95,192,153,134,False
2024-03-25,BEV-004,STR-012,134,0,116,18,False
2024-04-01,BEV-004,STR-012,18,269,87,200,False
2024-04-08,BEV-004,STR-012,200,0,106,94,False
2024-04-15,BEV-004,STR-012,94,113,107,100,False
2024-04-22,BEV-004,STR-012,100,187,100,187,False
2024-04-29,BEV-004,STR-012,187,0,102,85,False
2024-05-06,BEV-004,STR-012,85,125,97,113,False
2024-05-13,BEV-004,STR-012,113,174,113,174,False
2024-05-20,BEV-004,STR-012,174,0,116,58,False
2024-05-27,BEV-004,STR-012,58,229,114,173,False
2024-06-03,BEV-004,STR-012,173,0,97,76,False
2024-06-10,BEV-004,STR-012,76,211,153,134,False
2024-01-01,BEV-004,STR-013,287,0,85,202,False
2024-01-08,BEV-004,STR-013,202,0,73,129,False
2024-01-15,BEV-004,STR-013,129,0,84,45,False
2024-01-22,BEV-004,STR-013,45,242,99,188,False
2024-01-29,BEV-004,STR-013,188,0,94,94,False
2024-02-05,BEV-004,STR-013,94,193,88,199,False
2024-02-12,BEV-004,STR-013,199,0,104,95,False
2024-02-19,BEV-004,STR-013,95,192,92,195,False
2024-02-26,BEV-004,STR-013,195,0,96,99,False
2024-03-04,BEV-004,STR-013,99,188,89,198,False
2024-03-11,BEV-004,STR-013,198,0,90,108,False
2024-03-18,BEV-004,STR-013,108,179,153,134,False
2024-03-25,BEV-004,STR-013,134,0,130,4,False
2024-04-01,BEV-004,STR-013,4,283,99,188,False
2024-04-08,BEV-004,STR-013,188,0,97,91,False
2024-04-15,BEV-004,STR-013,91,196,114,173,False
2024-04-22,BEV-004,STR-013,173,0,99,74,False
2024-04-29,BEV-004,STR-013,74,213,108,179,False
2024-05-06,BEV-004,STR-013,179,0,113,66,False
2024-05-13,BEV-004,STR-013,66,221,111,176,False
2024-05-20,BEV-004,STR-013,176,0,150,26,False
2024-05-27,BEV-004,STR-013,26,261,153,134,False
2024-06-03,BEV-004,STR-013,134,0,123,11,False
2024-06-10,BEV-004,STR-013,11,276,124,163,False
2024-01-01,BEV-004,STR-014,179,0,49,130,False
2024-01-08,BEV-004,STR-014,130,0,57,73,False
2024-01-15,BEV-004,STR-014,73,0,49,24,False
2024-01-22,BEV-004,STR-014,24,155,58,121,False
2024-01-29,BEV-004,STR-014,121,0,63,58,False
2024-02-05,BEV-004,STR-014,58,121,66,113,False
2024-02-12,BEV-004,STR-014,113,0,50,63,False
2024-02-19,BEV-004,STR-014,63,116,64,115,False
2024-02-26,BEV-004,STR-014,115,0,57,58,False
2024-03-04,BEV-004,STR-014,58,121,55,124,False
2024-03-11,BEV-004,STR-014,124,0,65,59,False
2024-03-18,BEV-004,STR-014,59,120,59,120,False
2024-03-25,BEV-004,STR-014,120,0,56,64,False
2024-04-01,BEV-004,STR-014,64,115,67,112,False
2024-04-08,BEV-004,STR-014,112,0,55,57,False
2024-04-15,BEV-004,STR-014,57,122,58,121,False
2024-04-22,BEV-004,STR-014,121,0,62,59,False
2024-04-29,BEV-004,STR-014,59,120,66,113,False
2024-05-06,BEV-004,STR-014,113,0,73,40,False
2024-05-13,BEV-004,STR-014,40,139,69,110,False
2024-05-20,BEV-004,STR-014,110,0,64,46,False
2024-05-27,BEV-004,STR-014,46,133,59,120,False
2024-06-03,BEV-004,STR-014,120,0,69,51,False
2024-06-10,BEV-004,STR-014,51,128,121,58,False
2024-01-01,BEV-004,STR-015,71,0,19,52,False
2024-01-08,BEV-004,STR-015,52,0,20,32,False
2024-01-15,BEV-004,STR-015,32,0,20,12,False
2024-01-22,BEV-004,STR-015,12,59,23,48,False
2024-01-29,BEV-004,STR-015,48,0,23,25,False
2024-02-05,BEV-004,STR-015,25,46,21,50,False
2024-02-12,BEV-004,STR-015,50,0,22,28,False
2024-02-19,BEV-004,STR-015,28,0,23,5,False
2024-02-26,BEV-004,STR-015,5,66,27,44,False
2024-03-04,BEV-004,STR-015,44,0,24,20,False
2024-03-11,BEV-004,STR-015,20,51,21,50,False
2024-03-18,BEV-004,STR-015,50,0,31,19,False
2024-03-25,BEV-004,STR-015,19,52,36,35,False
2024-04-01,BEV-004,STR-015,35,0,27,8,False
2024-04-08,BEV-004,STR-015,8,63,25,46,False
2024-04-15,BEV-004,STR-015,46,0,26,20,False
2024-04-22,BEV-004,STR-015,20,26,27,19,False
2024-04-29,BEV-004,STR-015,19,52,25,46,False
2024-05-06,BEV-004,STR-015,46,0,30,16,False
2024-05-13,BEV-004,STR-015,16,55,25,46,False
2024-05-20,BEV-004,STR-015,46,0,36,10,False
2024-05-27,BEV-004,STR-015,10,61,32,39,False
2024-06-03,BEV-004,STR-015,39,0,27,12,False
2024-06-10,BEV-004,STR-015,12,44,29,27,False
2024-01-01,BEV-004,STR-016,71,0,19,52,False
2024-01-08,BEV-004,STR-016,52,0,18,34,False
2024-01-15,BEV-004,STR-016,34,0,20,14,False
2024-01-22,BEV-004,STR-016,14,57,24,47,False
2024-01-29,BEV-004,STR-016,47,0,22,25,False
2024-02-05,BEV-004,STR-016,25,46,22,49,False
2024-02-12,BEV-004,STR-016,49,0,25,24,False
2024-02-19,BEV-004,STR-016,24,47,24,47,False
2024-02-26,BEV-004,STR-016,47,0,23,24,False
2024-03-04,BEV-004,STR-016,24,47,22,49,False
2024-03-11,BEV-004,STR-016,49,0,28,21,False
2024-03-18,BEV-004,STR-016,21,50,37,34,False
2024-03-25,BEV-004,STR-016,34,0,31,3,False
2024-04-01,BEV-004,STR-016,3,68,27,44,False
2024-04-08,BEV-004,STR-016,44,0,22,22,False
2024-04-15,BEV-004,STR-016,22,49,28,43,False
2024-04-22,BEV-004,STR-016,43,0,28,15,False
2024-04-29,BEV-004,STR-016,15,56,24,47,False
2024-05-06,BEV-004,STR-016,47,0,24,23,False
2024-05-13,BEV-004,STR-016,23,48,25,46,False
2024-05-20,BEV-004,STR-016,46,0,29,17,False
2024-05-27,BEV-004,STR-016,17,54,29,42,False
2024-06-03,BEV-004,STR-016,42,0,28,14,False
2024-06-10,BEV-004,STR-016,14,57,32,39,False
2024-01-01,BEV-004,STR-017,227,0,60,167,False
2024-01-08,BEV-004,STR-017,167,0,73,94,False
2024-01-15,BEV-004,STR-017,94,0,60,34,False
2024-01-22,BEV-004,STR-017,34,193,61,166,False
2024-01-29,BEV-004,STR-017,166,0,72,94,False
2024-02-05,BEV-004,STR-017,94,0,70,24,False
2024-02-12,BEV-004,STR-017,24,203,69,158,False
2024-02-19,BEV-004,STR-017,158,0,68,90,False
2024-02-26,BEV-004,STR-017,90,0,81,9,False
2024-03-04,BEV-004,STR-017,9,218,81,146,False
2024-03-11,BEV-004,STR-017,146,0,76,70,False
2024-03-18,BEV-004,STR-017,70,120,105,85,False
2024-03-25,BEV-004,STR-017,85,83,126,42,False
2024-04-01,BEV-004,STR-017,42,185,78,149,False
2024-04-08,BEV-004,STR-017,149,0,85,64,False
2024-04-15,BEV-004,STR-017,64,163,73,154,False
2024-04-22,BEV-004,STR-017,154,0,82,72,False
2024-04-29,BEV-004,STR-017,72,155,88,139,False
2024-05-06,BEV-004,STR-017,139,0,76,63,False
2024-05-13,BEV-004,STR-017,63,164,80,147,False
2024-05-20,BEV-004,STR-017,147,0,107,40,False
2024-05-27,BEV-004,STR-017,40,187,114,113,False
2024-06-03,BEV-004,STR-017,113,0,92,21,False
2024-06-10,BEV-004,STR-017,21,206,127,100,False
2024-01-01,BEV-004,STR-018,179,0,44,135,False
2024-01-08,BEV-004,STR-018,135,0,46,89,False
2024-01-15,BEV-004,STR-018,89,0,55,34,False
2024-01-22,BEV-004,STR-018,34,145,62,117,False
2024-01-29,BEV-004,STR-018,117,0,64,53,False
2024-02-05,BEV-004,STR-018,53,126,61,118,False
2024-02-12,BEV-004,STR-018,118,0,61,57,False
2024-02-19,BEV-004,STR-018,57,122,54,125,False
2024-02-26,BEV-004,STR-018,125,0,67,58,False
2024-03-04,BEV-004,STR-018,58,121,51,128,False
2024-03-11,BEV-004,STR-018,128,0,57,71,False
2024-03-18,BEV-004,STR-018,71,0,58,13,False
2024-03-25,BEV-004,STR-018,13,166,60,119,False
2024-04-01,BEV-004,STR-018,119,0,70,49,False
2024-04-08,BEV-004,STR-018,49,103,59,93,False
2024-04-15,BEV-004,STR-018,93,0,54,39,False
2024-04-22,BEV-004,STR-018,39,140,60,119,False
2024-04-29,BEV-004,STR-018,119,0,59,60,False
2024-05-06,BEV-004,STR-018,60,119,63,116,False
2024-05-13,BEV-004,STR-018,116,0,59,57,False
2024-05-20,BEV-004,STR-018,57,122,62,117,False
2024-05-27,BEV-004,STR-018,117,0,69,48,False
2024-06-03,BEV-004,STR-018,48,131,64,115,False
2024-06-10,BEV-004,STR-018,115,0,115,0,True
2024-01-01,BEV-004,STR-019,179,0,47,132,False
2024-01-08,BEV-004,STR-019,132,0,56,76,False
2024-01-15,BEV-004,STR-019,76,0,60,16,False
2024-01-22,BEV-004,STR-019,16,163,55,124,False
2024-01-29,BEV-004,STR-019,124,0,54,70,False
2024-02-05,BEV-004,STR-019,70,109,64,115,False
2024-02-12,BEV-004,STR-019,115,0,60,55,False
2024-02-19,BEV-004,STR-019,55,102,65,92,False
2024-02-26,BEV-004,STR-019,92,0,51,41,False
2024-03-04,BEV-004,STR-019,41,138,55,124,False
2024-03-11,BEV-004,STR-019,124,0,61,63,False
2024-03-18,BEV-004,STR-019,63,116,86,93,False
2024-03-25,BEV-004,STR-019,93,0,84,9,False
2024-04-01,BEV-004,STR-019,9,170,61,118,False
2024-04-08,BEV-004,STR-019,118,0,72,46,False
2024-04-15,BEV-004,STR-019,46,133,68,111,False
2024-04-22,BEV-004,STR-019,111,0,55,56,False
2024-04-29,BEV-004,STR-019,56,123,57,122,False
2024-05-06,BEV-004,STR-019,122,0,59,63,False
2024-05-13,BEV-004,STR-019,63,116,60,119,False
2024-05-20,BEV-004,STR-019,119,0,73,46,False
2024-05-27,BEV-004,STR-019,46,95,75,66,False
2024-06-03,BEV-004,STR-019,66,113,62,117,False
2024-06-10,BEV-004,STR-019,117,0,111,6,False
2024-01-01,BEV-004,STR-020,287,0,75,212,False
2024-01-08,BEV-004,STR-020,212,0,78,134,False
2024-01-15,BEV-004,STR-020,134,0,100,34,False
2024-01-22,BEV-004,STR-020,34,253,102,185,False
2024-01-29,BEV-004,STR-020,185,0,101,84,False
2024-02-05,BEV-004,STR-020,84,203,93,194,False
2024-02-12,BEV-004,STR-020,194,0,105,89,False
2024-02-19,BEV-004,STR-020,89,198,103,184,False
2024-02-26,BEV-004,STR-020,184,0,102,82,False
2024-03-04,BEV-004,STR-020,82,205,98,189,False
2024-03-11,BEV-004,STR-020,189,0,85,104,False
2024-03-18,BEV-004,STR-020,104,183,141,146,False
2024-03-25,BEV-004,STR-020,146,0,141,5,False
2024-04-01,BEV-004,STR-020,5,282,97,190,False
2024-04-08,BEV-004,STR-020,190,0,108,82,False
2024-04-15,BEV-004,STR-020,82,169,98,153,False
2024-04-22,BEV-004,STR-020,153,0,112,41,False
2024-04-29,BEV-004,STR-020,41,246,114,173,False
2024-05-06,BEV-004,STR-020,173,0,99,74,False
2024-05-13,BEV-004,STR-020,74,213,91,196,False
2024-05-20,BEV-004,STR-020,196,0,135,61,False
2024-05-27,BEV-004,STR-020,61,226,159,128,False
2024-06-03,BEV-004,STR-020,128,0,125,3,False
2024-06-10,BEV-004,STR-020,3,284,163,124,False
2024-01-01,BEV-004,STR-021,61,0,18,43,False
2024-01-08,BEV-004,STR-021,43,0,18,25,False
2024-01-15,BEV-004,STR-021,25,0,20,5,False
2024-01-22,BEV-004,STR-021,5,46,19,32,False
2024-01-29,BEV-004,STR-021,32,0,20,12,False
2024-02-05,BEV-004,STR-021,12,49,18,43,False
2024-02-12,BEV-004,STR-021,43,0,17,26,False
2024-02-19,BEV-004,STR-021,26,0,23,3,False
2024-02-26,BEV-004,STR-021,3,58,17,44,False
2024-03-04,BEV-004,STR-021,44,0,18,26,False
2024-03-11,BEV-004,STR-021,26,0,24,2,False
2024-03-18,BEV-004,STR-021,2,59,26,35,False
2024-03-25,BEV-004,STR-021,35,0,35,0,False
2024-04-01,BEV-004,STR-021,0,61,19,42,False
2024-04-08,BEV-004,STR-021,42,0,21,21,False
2024-04-15,BEV-004,STR-021,21,40,19,42,False
2024-04-22,BEV-004,STR-021,42,0,22,20,False
2024-04-29,BEV-004,STR-021,20,34,20,34,False
2024-05-06,BEV-004,STR-021,34,0,26,8,False
2024-05-13,BEV-004,STR-021,8,53,24,37,False
2024-05-20,BEV-004,STR-021,37,0,20,17,False
2024-05-27,BEV-004,STR-021,17,44,23,38,False
2024-06-03,BEV-004,STR-021,38,0,23,15,False
2024-06-10,BEV-004,STR-021,15,46,40,21,False
2024-01-01,BEV-004,STR-022,61,0,19,42,False
2024-01-08,BEV-004,STR-022,42,0,17,25,False
2024-01-15,BEV-004,STR-022,25,0,18,7,False
2024-01-22,BEV-004,STR-022,7,54,19,42,False
2024-01-29,BEV-004,STR-022,42,0,20,22,False
2024-02-05,BEV-004,STR-022,22,39,22,39,False
2024-02-12,BEV-004,STR-022,39,0,20,19,False
2024-02-19,BEV-004,STR-022,19,42,23,38,False
2024-02-26,BEV-004,STR-022,38,0,19,19,False
2024-03-04,BEV-004,STR-022,19,25,19,25,False
2024-03-11,BEV-004,STR-022,25,0,18,7,False
2024-03-18,BEV-004,STR-022,7,54,18,43,False
2024-03-25,BEV-004,STR-022,43,0,24,19,False
2024-04-01,BEV-004,STR-022,19,42,24,37,False
2024-04-08,BEV-004,STR-022,37,0,23,14,False
2024-04-15,BEV-004,STR-022,14,47,24,37,False
2024-04-22,BEV-004,STR-022,37,0,21,16,False
2024-04-29,BEV-004,STR-022,16,45,20,41,False
2024-05-06,BEV-004,STR-022,41,0,23,18,False
2024-05-13,BEV-004,STR-022,18,43,25,36,False
2024-05-20,BEV-004,STR-022,36,0,30,6,False
2024-05-27,BEV-004,STR-022,6,55,41,20,False
2024-06-03,BEV-004,STR-022,20,41,21,40,False
2024-06-10,BEV-004,STR-022,40,0,36,4,False
2024-01-01,BEV-004,STR-023,61,0,18,43,False
2024-01-08,BEV-004,STR-023,43,0,19,24,False
2024-01-15,BEV-004,STR-023,24,0,19,5,False
2024-01-22,BEV-004,STR-023,5,56,22,39,False
2024-01-29,BEV-004,STR-023,39,0,20,19,False
2024-02-05,BEV-004,STR-023,19,42,20,41,False
2024-02-12,BEV-004,STR-023,41,0,20,21,False
2024-02-19,BEV-004,STR-023,21,40,20,41,False
2024-02-26,BEV-004,STR-023,41,0,18,23,False
2024-03-04,BEV-004,STR-023,23,38,20,41,False
2024-03-11,BEV-004,STR-023,41,0,20,21,False
2024-03-18,BEV-004,STR-023,21,40,29,32,False
2024-03-25,BEV-004,STR-023,32,0,29,3,False
2024-04-01,BEV-004,STR-023,3,58,19,42,False
2024-04-08,BEV-004,STR-023,42,0,18,24,False
2024-04-15,BEV-004,STR-023,24,0,23,1,False
2024-04-22,BEV-004,STR-023,1,60,22,39,False
2024-04-29,BEV-004,STR-023,39,0,23,16,False
2024-05-06,BEV-004,STR-023,16,45,21,40,False
2024-05-13,BEV-004,STR-023,40,0,19,21,False
2024-05-20,BEV-004,STR-023,21,40,34,27,False
2024-05-27,BEV-004,STR-023,27,0,27,0,True
2024-06-03,BEV-004,STR-023,0,49,26,23,False
2024-06-10,BEV-004,STR-023,23,38,37,24,False
2024-01-01,BEV-004,STR-024,246,0,74,172,False
2024-01-08,BEV-004,STR-024,172,0,68,104,False
2024-01-15,BEV-004,STR-024,104,0,73,31,False
2024-01-22,BEV-004,STR-024,31,215,83,163,False
2024-01-29,BEV-004,STR-024,163,0,86,77,False
2024-02-05,BEV-004,STR-024,77,169,69,177,False
2024-02-12,BEV-004,STR-024,177,0,81,96,False
2024-02-19,BEV-004,STR-024,96,150,85,161,False
2024-02-26,BEV-004,STR-024,161,0,80,81,False
2024-03-04,BEV-004,STR-024,81,165,71,175,False
2024-03-11,BEV-004,STR-024,175,0,89,86,False
2024-03-18,BEV-004,STR-024,86,125,125,86,False
2024-03-25,BEV-004,STR-024,86,160,138,108,False
2024-04-01,BEV-004,STR-024,108,0,75,33,False
2024-04-08,BEV-004,STR-024,33,213,84,162,False
2024-04-15,BEV-004,STR-024,162,0,81,81,False
2024-04-22,BEV-004,STR-024,81,165,94,152,False
2024-04-29,BEV-004,STR-024,152,0,79,73,False
2024-05-06,BEV-004,STR-024,73,173,86,160,False
2024-05-13,BEV-004,STR-024,160,0,93,67,False
2024-05-20,BEV-004,STR-024,67,179,144,102,False
2024-05-27,BEV-004,STR-024,102,0,102,0,True
2024-06-03,BEV-004,STR-024,0,246,106,140,False
2024-06-10,BEV-004,STR-024,140,0,140,0,True
2024-01-01,BEV-004,STR-025,153,0,38,115,False
2024-01-08,BEV-004,STR-025,115,0,42,73,False
2024-01-15,BEV-004,STR-025,73,0,49,24,False
2024-01-22,BEV-004,STR-025,24,129,46,107,False
2024-01-29,BEV-004,STR-025,107,0,42,65,False
2024-02-05,BEV-004,STR-025,65,0,43,22,False
2024-02-12,BEV-004,STR-025,22,131,45,108,False
2024-02-19,BEV-004,STR-025,108,0,47,61,False
2024-02-26,BEV-004,STR-025,61,0,52,9,False
2024-03-04,BEV-004,STR-025,9,144,51,102,False
2024-03-11,BEV-004,STR-025,102,0,48,54,False
2024-03-18,BEV-004,STR-025,54,99,78,75,False
2024-03-25,BEV-004,STR-025,75,0,66,9,False
2024-04-01,BEV-004,STR-025,9,144,60,93,False
2024-04-08,BEV-004,STR-025,93,0,49,44,False
2024-04-15,BEV-004,STR-025,44,109,49,104,False
2024-04-22,BEV-004,STR-025,104,0,50,54,False
2024-04-29,BEV-004,STR-025,54,99,54,99,False
2024-05-06,BEV-004,STR-025,99,0,61,38,False
2024-05-13,BEV-004,STR-025,38,115,56,97,False
2024-05-20,BEV-004,STR-025,97,0,88,9,False
2024-05-27,BEV-004,STR-025,9,144,93,60,False
2024-06-03,BEV-004,STR-025,60,93,67,86,False
2024-06-10,BEV-004,STR-025,86,0,86,0,True
2024-01-01,BEV-004,STR-026,153,0,40,113,False
2024-01-08,BEV-004,STR-026,113,0,38,75,False
2024-01-15,BEV-004,STR-026,75,0,53,22,False
2024-01-22,BEV-004,STR-026,22,131,51,102,False
2024-01-29,BEV-004,STR-026,102,0,48,54,False
2024-02-05,BEV-004,STR-026,54,99,45,108,False
2024-02-12,BEV-004,STR-026,108,0,45,63,False
2024-02-19,BEV-004,STR-026,63,0,48,15,False
2024-02-26,BEV-004,STR-026,15,138,51,102,False
2024-03-04,BEV-004,STR-026,102,0,44,58,False
2024-03-11,BEV-004,STR-026,58,95,51,102,False
2024-03-18,BEV-004,STR-026,102,0,64,38,False
2024-03-25,BEV-004,STR-026,38,115,83,70,False
2024-04-01,BEV-004,STR-026,70,0,51,19,False
2024-04-08,BEV-004,STR-026,19,134,51,102,False
2024-04-15,BEV-004,STR-026,102,0,51,51,False
2024-04-22,BEV-004,STR-026,51,102,60,93,False
2024-04-29,BEV-004,STR-026,93,0,60,33,False
2024-05-06,BEV-004,STR-026,33,120,63,90,False
2024-05-13,BEV-004,STR-026,90,0,59,31,False
2024-05-20,BEV-004,STR-026,31,122,68,85,False
2024-05-27,BEV-004,STR-026,85,0,80,5,False
2024-06-03,BEV-004,STR-026,5,148,60,93,False
2024-06-10,BEV-004,STR-026,93,0,58,35,False
2024-01-01,BEV-004,STR-027,194,0,62,132,False
2024-01-08,BEV-004,STR-027,132,0,59,73,False
2024-01-15,BEV-004,STR-027,73,121,52,142,False
2024-01-22,BEV-004,STR-027,142,0,69,73,False
2024-01-29,BEV-004,STR-027,73,121,68,126,False
2024-02-05,BEV-004,STR-027,126,0,55,71,False
2024-02-12,BEV-004,STR-027,71,123,60,134,False
2024-02-19,BEV-004,STR-027,134,0,71,63,False
2024-02-26,BEV-004,STR-027,63,131,56,138,False
2024-03-04,BEV-004,STR-027,138,0,59,79,False
2024-03-11,BEV-004,STR-027,79,0,72,7,False
2024-03-18,BEV-004,STR-027,7,187,69,125,False
2024-03-25,BEV-004,STR-027,125,0,71,54,False
2024-04-01,BEV-004,STR-027,54,140,63,131,False
2024-04-08,BEV-004,STR-027,131,0,60,71,False
2024-04-15,BEV-004,STR-027,71,123,60,134,False
2024-04-22,BEV-004,STR-027,134,0,72,62,False
2024-04-29,BEV-004,STR-027,62,132,64,130,False
2024-05-06,BEV-004,STR-027,130,0,70,60,False
2024-05-13,BEV-004,STR-027,60,134,66,128,False
2024-05-20,BEV-004,STR-027,128,0,102,26,False
2024-05-27,BEV-004,STR-027,26,168,96,98,False
2024-06-03,BEV-004,STR-027,98,0,82,16,False
2024-06-10,BEV-004,STR-027,16,178,100,94,False
2024-01-01,BEV-004,STR-028,153,0,43,110,False
2024-01-08,BEV-004,STR-028,110,0,43,67,False
2024-01-15,BEV-004,STR-028,67,0,48,19,False
2024-01-22,BEV-004,STR-028,19,134,54,99,False
2024-01-29,BEV-004,STR-028,99,0,48,51,False
2024-02-05,BEV-004,STR-028,51,80,42,89,False
2024-02-12,BEV-004,STR-028,89,0,47,42,False
2024-02-19,BEV-004,STR-028,42,111,52,101,False
2024-02-26,BEV-004,STR-028,101,0,55,46,False
2024-03-04,BEV-004,STR-028,46,107,48,105,False
2024-03-11,BEV-004,STR-028,105,0,57,48,False
2024-03-18,BEV-004,STR-028,48,105,74,79,False
2024-03-25,BEV-004,STR-028,79,0,79,0,False
2024-04-01,BEV-004,STR-028,0,153,56,97,False
2024-04-08,BEV-004,STR-028,97,0,51,46,False
2024-04-15,BEV-004,STR-028,46,107,49,104,False
2024-04-22,BEV-004,STR-028,104,0,53,51,False
2024-04-29,BEV-004,STR-028,51,102,54,99,False
2024-05-06,BEV-004,STR-028,99,0,57,42,False
2024-05-13,BEV-004,STR-028,42,111,55,98,False
2024-05-20,BEV-004,STR-028,98,0,77,21,False
2024-05-27,BEV-004,STR-028,21,132,101,52,False
2024-06-03,BEV-004,STR-028,52,101,63,90,False
2024-06-10,BEV-004,STR-028,90,0,90,0,True
2024-01-01,BEV-004,STR-029,246,0,60,186,False
2024-01-08,BEV-004,STR-029,186,0,64,122,False
2024-01-15,BEV-004,STR-029,122,0,67,55,False
2024-01-22,BEV-004,STR-029,55,191,72,174,False
2024-01-29,BEV-004,STR-029,174,0,75,99,False
2024-02-05,BEV-004,STR-029,99,0,79,20,False
2024-02-12,BEV-004,STR-029,20,226,84,162,False
2024-02-19,BEV-004,STR-029,162,0,87,75,False
2024-02-26,BEV-004,STR-029,75,171,90,156,False
2024-03-04,BEV-004,STR-029,156,0,77,79,False
2024-03-11,BEV-004,STR-029,79,167,89,157,False
2024-03-18,BEV-004,STR-029,157,0,121,36,False
2024-03-25,BEV-004,STR-029,36,210,125,121,False
2024-04-01,BEV-004,STR-029,121,0,84,37,False
2024-04-08,BEV-004,STR-029,37,209,82,164,False
2024-04-15,BEV-004,STR-029,164,0,83,81,False
2024-04-22,BEV-004,STR-029,81,165,95,151,False
2024-04-29,BEV-004,STR-029,151,0,99,52,False
2024-05-06,BEV-004,STR-029,52,194,95,151,False
2024-05-13,BEV-004,STR-029,151,0,88,63,False
2024-05-20,BEV-004,STR-029,63,183,142,104,False
2024-05-27,BEV-004,STR-029,104,0,104,0,True
2024-06-03,BEV-004,STR-029,0,246,102,144,False
2024-06-10,BEV-004,STR-029,144,0,89,55,False
